a_um,omega_p_MHz,ratio,delta_MHz,omega_c_MHz,omega_R_MHz,V_ct_MHz,V_DD_MHz,V_cc_MHz,R_DD,R_AA,T_c_ns,T_f_ns,sigma_ns,t_total_ns,M1,M2,F_bar,F_00,F_01,F_10,F_11
4.0,40.0,4.0,400.0,50.0,160.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,240.08265552989639,3.4595719487812895,500.16531105979277,220.97086912079615,55.24271728019904,0.9896744325484207,0.9994058943567146,0.9885847220630161,0.9885847221087262,0.9821223916652257
4.0,40.0,4.0,400.0,70.0,160.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,240.08265552989639,3.4595719487812895,494.45102534550705,220.97086912079615,55.24271728019904,0.9899921043368591,0.9994057861065773,0.9886168135405222,0.9886168135921993,0.9833290041081375
4.0,40.0,4.0,500.0,30.0,160.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,300.1033194123704,6.756976462463451,633.5399721580741,276.21358640099515,69.05339660024879,0.9876558997074016,0.9992417056878495,0.9883376404018536,0.9883376404018536,0.97470661233805
4.0,40.0,4.0,500.0,50.0,160.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,300.1033194123704,6.756976462463451,620.2066388247408,276.21358640099515,69.05339660024879,0.9889009022728734,0.9992413945400652,0.9884060325508748,0.9884060325942723,0.9795501494062814
4.0,40.0,4.0,500.0,70.0,160.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,300.1033194123704,6.756976462463451,614.492353110455,276.21358640099515,69.05339660024879,0.9892436070289237,0.9992413403205729,0.9884377158483366,0.9884377158483366,0.9808576560984483
4.0,40.0,4.0,600.0,30.0,160.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,360.1239832948445,11.676055327136849,753.5812999230224,331.45630368119424,82.86407592029856,0.9836078221872326,0.9991576006604415,0.9876233137802923,0.9876233137802923,0.9600270605279044
4.0,40.0,4.0,600.0,50.0,160.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,360.1239832948445,11.676055327136849,740.2479665896891,331.45630368119424,82.86407592029856,0.9867474160207256,0.9991578114844106,0.9876972572218148,0.9876972572218148,0.9724373381548622
4.0,40.0,4.0,600.0,70.0,160.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,360.1239832948445,11.676055327136849,734.5336808754033,331.45630368119424,82.86407592029856,0.9876303423249517,0.999157632834735,0.9877294908854437,0.9877294908867396,0.9759047546928887
4.0,40.0,4.0,800.0,30.0,160.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,480.16531105979277,27.676575590250316,993.6639554529189,441.9417382415923,110.48543456039808,0.984125571894966,0.9990697673717277,0.9854815540170061,0.9854815540170061,0.966469412174124
4.0,40.0,4.0,800.0,50.0,160.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,480.16531105979277,27.676575590250316,980.3306221195855,441.9417382415923,110.48543456039808,0.9853710379940823,0.9990696095584028,0.9855561305294693,0.9855561305294693,0.971302281358988
