a_um,omega_p_MHz,ratio,delta_MHz,omega_c_MHz,omega_R_MHz,V_ct_MHz,V_DD_MHz,V_cc_MHz,R_DD,R_AA,T_c_ns,T_f_ns,sigma_ns,t_total_ns,M1,M2,F_bar,F_00,F_01,F_10,F_11
4.0,50.0,3.0,400.0,30.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,145.970254562177,0.7775585565635659,325.2738424576873,141.42135623730954,47.14045207910318,0.9865574165131575,0.9910749819531738,0.9920145140119168,0.9920145140169359,0.9711256560706039
4.0,50.0,3.0,400.0,50.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,145.970254562177,0.7775585565635659,311.940509124354,141.42135623730954,47.14045207910318,0.9889559127454253,0.9910327929016179,0.992085981135481,0.9920859811648606,0.9806188957797417
4.0,50.0,3.0,400.0,70.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,145.970254562177,0.7775585565635659,306.22622341006826,141.42135623730954,47.14045207910318,0.9896295213782863,0.991068148500683,0.9921178717524208,0.9921178717545605,0.9832141935054808
4.0,50.0,3.0,500.0,30.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,182.4628182027212,1.5186690557882137,398.2589697387757,176.77669529663692,58.92556509887898,0.9853893949905446,0.9946739737967478,0.9910464028097838,0.9910464028162398,0.9647908005394065
4.0,50.0,3.0,500.0,50.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,182.4628182027212,1.5186690557882137,384.9256364054424,176.77669529663692,58.92556509887898,0.9885332069533379,0.9946729046877762,0.9911179767186293,0.99111797673223,0.9772239696747164
4.0,50.0,3.0,500.0,70.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,182.4628182027212,1.5186690557882137,379.21135069115667,176.77669529663692,58.92556509887898,0.9894173046700233,0.9946694687161605,0.9911492787535084,0.9911492787556402,0.9807011924547842
4.0,50.0,3.0,600.0,30.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,218.95538184326546,2.624260128402034,471.2440970198642,212.1320343559643,70.71067811865477,0.9865555628662126,0.9960958863435008,0.989997980987017,0.989997980987017,0.9701304031473154
4.0,50.0,3.0,600.0,50.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,218.95538184326546,2.624260128402034,457.9107636865309,212.1320343559643,70.71067811865477,0.9885518299798675,0.9960957564712831,0.9900718937302069,0.9900718937302069,0.9779677759877727
4.0,50.0,3.0,600.0,70.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,218.95538184326546,2.624260128402034,452.1964779722452,212.1320343559643,70.71067811865477,0.9891318959531161,0.9960997318092397,0.9901042127017552,0.990104212703734,0.9802194265977355
4.0,50.0,3.0,800.0,30.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,291.9405091243539,6.220468452508527,617.2143515820412,282.8427124746191,94.28090415820635,0.9865808534799828,0.9970484276631693,0.9878745143310104,0.9878745143310104,0.9735259575947411
4.0,50.0,3.0,800.0,50.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,291.9405091243539,6.220468452508527,603.8810182487078,282.8427124746191,94.28090415820635,0.987506923726541,0.9970483192315744,0.9879483068192956,0.9879483068192956,0.9770827620359988
4.0,50.0,3.0,800.0,70.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,291.9405091243539,6.220468452508527,598.1667325344221,282.8427124746191,94.28090415820635,0.9877644041430196,0.9970481620448449,0.987980333624811,0.987980333624811,0.9780487872776114
4.0,50.0,3.5,400.0,30.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,145.970254562177,0.7775585565635659,325.2738424576873,141.42135623730954,40.40610178208844,0.988382305428108,0.9952013338957872,0.9930958413809674,0.9930958414155078,0.9721362050201694
4.0,50.0,3.5,400.0,50.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,145.970254562177,0.7775585565635659,311.940509124354,141.42135623730954,40.40610178208844,0.9908008911826653,0.9952144610156349,0.9931771516950619,0.9931771517003197,0.9816348003196447
4.0,50.0,3.5,400.0,70.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,145.970254562177,0.7775585565635659,306.22622341006826,141.42135623730954,40.40610178208844,0.99146427791639,0.9952232200912858,0.9932037388659044,0.9932037388680011,0.9842264138403689
4.0,50.0,3.5,500.0,30.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,182.4628182027212,1.5186690557882137,398.2589697387757,176.77669529663692,50.50762722761055,0.9867796338858251,0.9972342621366661,0.992131334954632,0.9921313350178016,0.965621603434201
4.0,50.0,3.5,500.0,50.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,182.4628182027212,1.5186690557882137,384.9256364054424,176.77669529663692,50.50762722761055,0.9899265838743994,0.997233004265649,0.9922064969047062,0.9922064969079005,0.978060337419342
4.0,50.0,3.5,500.0,70.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,182.4628182027212,1.5186690557882137,379.21135069115667,176.77669529663692,50.50762722761055,0.9908127689763244,0.9972351295528951,0.9922379490662746,0.9922379490684483,0.9815400482176795
