a_um,omega_p_MHz,ratio,delta_MHz,omega_c_MHz,omega_R_MHz,V_ct_MHz,V_DD_MHz,V_cc_MHz,R_DD,R_AA,selectivity_ok,T_c_ns,T_f_ns,sigma_ns,t_total_ns,M1,M2,F_bar,F_00,F_01,F_10,F_11
4.25,60.0,3.0,600.0,70.0,180.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,160.05510368659765,1.025058355194457,334.3959216589096,122.81656556330564,40.93885518776855,0.9918895348669647,0.9956107140188263,0.9914515294797708,0.9914515294797708,0.9890443664894912
4.25,60.0,3.0,800.0,50.0,180.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,213.4068049154635,2.429767953053527,446.8136098309271,163.7554207510742,54.585140250358066,0.9902772653971372,0.993386921037982,0.9915391199399904,0.9915391199399904,0.984643900670586
4.25,60.0,3.0,800.0,70.0,180.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,213.4068049154635,2.429767953053527,441.0993241166413,163.7554207510742,54.585140250358066,0.9906267566441054,0.9933865339595984,0.9915702724472413,0.9915702724472413,0.9859799477223408
4.25,60.0,3.5,400.0,50.0,210.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,106.70340245773176,0.3037209941316909,233.4068049154635,81.8777103755371,23.393631535867744,0.9885765062337946,0.9985721702521284,0.983279386769732,0.9832793868011069,0.9891750811122109
4.25,60.0,3.5,400.0,70.0,210.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,106.70340245773176,0.3037209941316909,227.69251920117782,81.8777103755371,23.393631535867744,0.9886936082660739,0.9985719758454243,0.9833103589649738,0.9833103589649738,0.9895817392889237
4.25,60.0,3.5,500.0,50.0,210.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,133.3792530721647,0.5932050666634587,286.75850614432943,102.34713796942137,29.24203941983468,0.9904888641111977,0.9992941726538516,0.9868075244481851,0.9868075244513652,0.9890462348913889
4.25,60.0,3.5,500.0,70.0,210.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,133.3792530721647,0.5932050666634587,281.04422043004365,102.34713796942137,29.24203941983468,0.9905746018799283,0.9992939966936805,0.9868345886253114,0.9868345886555195,0.9893352335452018
4.25,60.0,3.5,600.0,50.0,210.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,160.05510368659765,1.025058355194457,340.1102073731953,122.81656556330564,35.09044730380161,0.9910721311685265,0.9990720465978695,0.9886203683616546,0.9886203683616546,0.9879757413529275
4.25,60.0,3.5,600.0,70.0,210.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,160.05510368659765,1.025058355194457,334.3959216589096,122.81656556330564,35.09044730380161,0.9912060543114625,0.9990716526469989,0.9886514294423112,0.9886514294423112,0.9884497057142284
4.25,60.0,3.5,800.0,50.0,210.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,213.4068049154635,2.429767953053527,446.8136098309271,163.7554207510742,46.78726307173549,0.9906572786819947,0.9984336111925005,0.9899490541999008,0.9899490541999008,0.9842973951356766
4.25,60.0,3.5,800.0,70.0,210.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,213.4068049154635,2.429767953053527,441.0993241166413,163.7554207510742,46.78726307173549,0.9910063297948173,0.9984339979324928,0.9899798602338252,0.9899798602338252,0.9856316007791258
4.25,70.0,2.5,400.0,50.0,175.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,78.39433649955801,0.12044646960202095,176.78867299911602,60.15505252080277,24.062021008321107,0.9812396116758819,0.9501644497774238,0.9916688135869305,0.9916688136092017,0.9914563697299715
4.25,70.0,2.5,400.0,70.0,175.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,78.39433649955801,0.12044646960202095,171.07438728483032,60.15505252080277,24.062021008321107,0.9814451144993608,0.9501427963169249,0.991702817605939,0.9917028176304191,0.9922320264441602
4.25,70.0,2.5,500.0,50.0,175.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,97.99292062444749,0.23524701094144707,215.98584124889499,75.19381565100345,30.077526260401385,0.9774916939983704,0.9331526453156544,0.992634293633712,0.99263429365418,0.9915455433899354
4.25,70.0,2.5,500.0,70.0,175.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,97.99292062444749,0.23524701094144707,210.27155553460926,75.19381565100345,30.077526260401385,0.9775979074586016,0.9330296913666193,0.9926682343143656,0.9926682343277023,0.9920254698257194
4.25,70.0,2.5,600.0,50.0,175.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,117.591504749337,0.4065068349068206,255.183009498674,90.23257878120415,36.09303151248166,0.9751580553149131,0.9231195212670975,0.9931248210840878,0.9931248210862745,0.9912630578221924
4.25,70.0,2.5,600.0,70.0,175.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,117.591504749337,0.4065068349068206,249.46872378438832,90.23257878120415,36.09303151248166,0.9752574800516729,0.923156900967643,0.993152886250376,0.993152886250376,0.9915672467382965
4.25,70.0,2.5,800.0,50.0,175.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,156.788672999116,0.9635717568161676,333.57734599823203,120.31010504160554,48.124042016642214,0.9722946482110084,0.913081008246031,0.9933104700206383,0.9933104700206383,0.989476644556726
4.25,70.0,2.5,800.0,70.0,175.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,156.788672999116,0.9635717568161676,327.8630602839463,120.31010504160554,48.124042016642214,0.9724148514041039,0.9130643482998193,0.993340756713264,0.993340756713264,0.9899135438900681
4.25,70.0,3.0,400.0,50.0,210.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,78.39433649955801,0.12044646960202095,176.78867299911602,60.15505252080277,20.051684173600922,0.9892761559536482,0.9958077859265344,0.9854789863168251,0.9854789863168251,0.9903388652544083
4.25,70.0,3.0,400.0,70.0,210.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,78.39433649955801,0.12044646960202095,171.07438728483032,60.15505252080277,20.051684173600922,0.989490788863868,0.9958063820226982,0.985510988864455,0.985510988895552,0.9911347956727667
4.25,70.0,3.0,500.0,50.0,210.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,97.99292062444749,0.23524701094144707,215.98584124889499,75.19381565100345,25.064605217001155,0.9913706252580655,0.9978040721612706,0.9884797345869969,0.9884797345869969,0.9907189596969976
4.25,70.0,3.0,500.0,70.0,210.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,97.99292062444749,0.23524701094144707,210.27155553460926,75.19381565100345,25.064605217001155,0.9915114210990983,0.9978065215717874,0.9885137903665683,0.9885137903665683,0.9912115820914693
4.25,70.0,3.0,600.0,50.0,210.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,117.591504749337,0.4065068349068206,255.183009498674,90.23257878120415,30.077526260401385,0.9919646033019967,0.9968996891511398,0.9901601158291677,0.9901601158312738,0.9906384923964049
4.25,70.0,3.0,600.0,70.0,210.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,117.591504749337,0.4065068349068206,249.46872378438832,90.23257878120415,30.077526260401385,0.9920622938742807,0.9969111868933387,0.9901913079519057,0.9901913079737183,0.9909553726781599
4.25,70.0,3.0,800.0,50.0,210.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,156.788672999116,0.9635717568161676,333.57734599823203,120.31010504160554,40.103368347201844,0.9917103002336256,0.9945498333027638,0.9915948537305603,0.9915948537305603,0.9891016601706176
4.25,70.0,3.0,800.0,70.0,210.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,156.788672999116,0.9635717568161676,327.8630602839463,120.31010504160554,40.103368347201844,0.9918340886445144,0.994542945791786,0.9916258157967341,0.9916258157967341,0.9895417771928032
4.25,70.0,3.5,400.0,50.0,245.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,78.39433649955801,0.12044646960202095,176.78867299911602,60.15505252080277,17.187157863086505,0.9830881017498367,0.99664181085288,0.9737930702245317,0.973793070260136,0.9881244556617993
4.25,70.0,3.5,400.0,70.0,245.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,78.39433649955801,0.12044646960202095,171.07438728483032,60.15505252080277,17.187157863086505,0.9833066768997232,0.9966393927800578,0.9738246274465521,0.9738246274781908,0.9889380598940918
4.25,70.0,3.5,500.0,50.0,245.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,97.99292062444749,0.23524701094144707,215.98584124889499,75.19381565100345,21.483947328858132,0.9874792787497199,0.9990166226304751,0.9808604262526196,0.9808604262526196,0.9891796398631654
4.25,70.0,3.5,500.0,70.0,245.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,97.99292062444749,0.23524701094144707,210.27155553460926,75.19381565100345,21.483947328858132,0.9876207472506238,0.9990164854053303,0.9808918659839625,0.9808918660144195,0.989682771598783
4.25,70.0,3.5,600.0,50.0,245.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,117.591504749337,0.4065068349068206,255.183009498674,90.23257878120415,25.780736794629757,0.9896210061834361,0.9993088968884412,0.984827747839901,0.984827747839901,0.9895196321655012
4.25,70.0,3.5,600.0,70.0,245.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,117.591504749337,0.4065068349068206,249.46872378438832,90.23257878120415,25.780736794629757,0.9897186842897256,0.9993105054328928,0.9848612221350616,0.9848612221350616,0.9898417874558868
4.25,70.0,3.5,800.0,50.0,245.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,156.788672999116,0.9635717568161676,333.57734599823203,120.31010504160554,34.37431572617301,0.9911026129615004,0.998799382931796,0.9885815254168692,0.9885815254168692,0.9884480180804673
4.25,70.0,3.5,800.0,70.0,245.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,156.788672999116,0.9635717568161676,327.8630602839463,120.31010504160554,34.37431572617301,0.9912277421022997,0.9987993401352562,0.988613160987392,0.9886131609890476,0.988885306297503
4.5,50.0,2.5,400.0,50.0,125.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,153.65289953913367,0.9069060289413221,327.30579907826734,99.32473853704043,39.72989541481617,0.9749111518247982,0.9268357091675892,0.9919403661059907,0.9919403661218832,0.9889281659037297
4.5,50.0,2.5,400.0,70.0,125.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,153.65289953913367,0.9069060289413221,321.5915133639816,99.32473853704043,39.72989541481617,0.9749581332037603,0.926740585546243,0.9919741542077656,0.9919741542099081,0.9891436388511248
4.5,50.0,2.5,500.0,50.0,125.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,192.06612442391705,1.7713008377760187,404.1322488478341,124.15592317130054,49.662369268520216,0.9721583899037338,0.917335056004821,0.9918778006371669,0.9918778006402511,0.987542902332696
4.5,50.0,2.5,500.0,70.0,125.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,192.06612442391705,1.7713008377760187,398.41796313354837,124.15592317130054,49.662369268520216,0.972214352136987,0.9173198780622204,0.9919094451991762,0.9919094452011268,0.9877186400854248
4.5,50.0,2.5,600.0,50.0,125.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,230.47934930870048,3.0608078476769607,480.95869861740096,148.98710780556064,59.59484312222426,0.9702018422767704,0.9121317950171319,0.9914931935412881,0.9914931935429635,0.9856891870056979
4.5,50.0,2.5,600.0,70.0,125.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,230.47934930870048,3.0608078476769607,475.24441290311523,148.98710780556064,59.59484312222426,0.9702868941143019,0.9121190598967277,0.9915255130980727,0.9915255131007175,0.98597749036169
4.5,50.0,2.5,800.0,50.0,125.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,307.30579907826734,7.255248231530577,634.6115981565347,198.64947707408086,79.45979082963234,0.9671723991557845,0.9069308659984502,0.9902390272479904,0.9902390272514126,0.9812806761252846
4.5,50.0,2.5,800.0,70.0,125.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,307.30579907826734,7.255248231530577,628.8973124422489,198.64947707408086,79.45979082963234,0.9673716377167447,0.9069236468774516,0.9902711982615109,0.9902711982628949,0.9820205074651212
4.5,50.0,3.0,400.0,50.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,153.65289953913367,0.9069060289413221,327.30579907826734,99.32473853704043,33.10824617901348,0.9912314786926282,0.9972396403580324,0.9896117743902635,0.9896117743902635,0.9884627256319531
4.5,50.0,3.0,400.0,70.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,153.65289953913367,0.9069060289413221,321.5915133639816,99.32473853704043,33.10824617901348,0.9913029861352349,0.9972391840644439,0.9896440095095973,0.9896440095105405,0.9886847414563579
4.5,50.0,3.0,500.0,50.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,192.06612442391705,1.7713008377760187,404.1322488478341,124.15592317130054,41.38530772376684,0.9908572520952292,0.9955517530693277,0.9903313470533495,0.9903313470549346,0.9872145612033053
4.5,50.0,3.0,500.0,70.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,192.06612442391705,1.7713008377760187,398.41796313354837,124.15592317130054,41.38530772376684,0.9909179775848758,0.9955529466447584,0.9903629622391756,0.9903629622550472,0.9873930392005219
4.5,50.0,3.0,600.0,50.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,230.47934930870048,3.0608078476769607,480.95869861740096,148.98710780556064,49.662369268520216,0.9900824944360395,0.9940870575394025,0.9903961051437233,0.9903961051456951,0.9854507099153369
4.5,50.0,3.0,600.0,70.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,230.47934930870048,3.0608078476769607,475.24441290311523,148.98710780556064,49.662369268520216,0.990170735939609,0.9940865825838432,0.9904280097019983,0.9904280097093983,0.985740341763196
4.5,50.0,3.0,800.0,50.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,307.30579907826734,7.255248231530577,634.6115981565347,198.64947707408086,66.21649235802695,0.9881551366654464,0.99225779931995,0.9896075216141369,0.9896075216141369,0.9811477041135621
4.5,50.0,3.0,800.0,70.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,307.30579907826734,7.255248231530577,628.8973124422489,198.64947707408086,66.21649235802695,0.9883545636125898,0.9922573143645963,0.9896394621895168,0.9896394621895168,0.9818820157067292
4.5,50.0,3.5,400.0,50.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,153.65289953913367,0.9069060289413221,327.30579907826734,99.32473853704043,28.378496724868693,0.9894085363877909,0.9992444917139571,0.9853945720689379,0.9853945720689379,0.9876005096993308
4.5,50.0,3.5,400.0,70.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,153.65289953913367,0.9069060289413221,321.5915133639816,99.32473853704043,28.378496724868693,0.9894811766371437,0.9992443318280116,0.9854280781110334,0.9854280781135358,0.987824218495994
4.5,50.0,3.5,500.0,50.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,192.06612442391705,1.7713008377760187,404.1322488478341,124.15592317130054,35.47312090608587,0.9902132893841176,0.9990399370897034,0.9875924805962246,0.987592480599131,0.9866282592514116
4.5,50.0,3.5,500.0,70.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,192.06612442391705,1.7713008377760187,398.41796313354837,124.15592317130054,35.47312090608587,0.9902739542398034,0.9990410034587831,0.9876232597678216,0.9876232597883822,0.9868082939442266
4.5,50.0,3.5,600.0,50.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,230.47934930870048,3.0608078476769607,480.95869861740096,148.98710780556064,42.56774508730304,0.990156990575458,0.99863633959447,0.9884800834289995,0.988480083444364,0.9850314558339985
4.5,50.0,3.5,600.0,70.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,230.47934930870048,3.0608078476769607,475.24441290311523,148.98710780556064,42.56774508730304,0.9902453093365249,0.998637040456658,0.9885121540381403,0.9885121540381403,0.9853198888131611
4.5,50.0,3.5,800.0,50.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,307.30579907826734,7.255248231530577,634.6115981565347,198.64947707408086,56.75699344973739,0.9890005193578062,0.998051088439162,0.9885234836272336,0.9885234836285688,0.9809040217362601
4.5,50.0,3.5,800.0,70.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,307.30579907826734,7.255248231530577,628.8973124422489,198.64947707408086,56.75699344973739,0.9891993485533994,0.9980499467732595,0.9885553879279754,0.9885553879279754,0.9816366715843872
4.5,60.0,2.5,400.0,50.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,106.70340245773176,0.3037209941316909,233.4068049154635,68.97551287294475,27.590205149177898,0.977858603418963,0.9378162872749405,0.9914840608238623,0.991484060839982,0.9906500047370674
4.5,60.0,2.5,400.0,70.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,106.70340245773176,0.3037209941316909,227.69251920117782,68.97551287294475,27.590205149177898,0.9779881481092214,0.9378115285021866,0.9915205489505298,0.9915205489536416,0.9910999660305277
4.5,60.0,2.5,500.0,50.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,133.3792530721647,0.5932050666634587,286.75850614432943,86.21939109118092,34.487756436472374,0.9747824733324117,0.9246196203594017,0.99219558577081,0.9921955857861275,0.9901191014133075
4.5,60.0,2.5,500.0,70.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,133.3792530721647,0.5932050666634587,281.04422043004365,86.21939109118092,34.487756436472374,0.9748529989232195,0.9245400373916435,0.992227759658847,0.9922277596684248,0.9904164389739627
4.5,60.0,2.5,600.0,50.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,160.05510368659765,1.025058355194457,340.1102073731953,103.46326930941711,41.38530772376684,0.9728373804655199,0.91718066208111,0.9924191901131119,0.9924191901149761,0.9893304795528814
4.5,60.0,2.5,600.0,70.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,160.05510368659765,1.025058355194457,334.3959216589096,103.46326930941711,41.38530772376684,0.9728973269567542,0.9171600706721716,0.9924508124089308,0.9924508124105771,0.9895276123353376
4.5,60.0,2.5,800.0,50.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,213.4068049154635,2.429767953053527,446.8136098309271,137.9510257458895,55.180410298355795,0.970252363487024,0.9097333710828566,0.9921150576007559,0.9921150576007559,0.987045967663728
4.5,60.0,2.5,800.0,70.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,213.4068049154635,2.429767953053527,441.0993241166413,137.9510257458895,55.180410298355795,0.9703193295724415,0.9097266138662907,0.992146027408619,0.992146027408619,0.9872586496062372
4.5,60.0,3.0,400.0,50.0,180.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,106.70340245773176,0.3037209941316909,233.4068049154635,68.97551287294475,22.991837624314915,0.9901278294782901,0.9976571373256777,0.9865721523896345,0.986572152411437,0.9897098757864113
4.5,60.0,3.0,400.0,70.0,180.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,106.70340245773176,0.3037209941316909,227.69251920117782,68.97551287294475,22.991837624314915,0.9902581443950897,0.9976568130436572,0.9866041528259893,0.9866041528259893,0.9901674588847231
4.5,60.0,3.0,500.0,50.0,180.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,133.3792530721647,0.5932050666634587,286.75850614432943,86.21939109118092,28.739797030393643,0.9910947508532517,0.9970519619814147,0.9889399344751737,0.9889399344992725,0.9894471724571462
4.5,60.0,3.0,500.0,70.0,180.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,133.3792530721647,0.5932050666634587,281.04422043004365,86.21939109118092,28.739797030393643,0.9911906478659718,0.99706707228949,0.9889720694119086,0.9889720694249389,0.9897513803375498
4.5,60.0,3.0,600.0,50.0,180.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,160.05510368659765,1.025058355194457,340.1102073731953,103.46326930941711,34.487756436472374,0.991167216655061,0.9956118376231753,0.9901133595631679,0.9901133595707401,0.9888303098631608
4.5,60.0,3.0,600.0,70.0,180.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,160.05510368659765,1.025058355194457,334.3959216589096,103.46326930941711,34.487756436472374,0.9912340385737002,0.9956107140188263,0.9901450377845775,0.9901450377845775,0.9890353647068195
4.5,60.0,3.0,800.0,50.0,180.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,213.4068049154635,2.429767953053527,446.8136098309271,137.9510257458895,45.98367524862983,0.9904271748289637,0.993386921037982,0.9907912157749375,0.9907912157749375,0.9867393467279978
4.5,60.0,3.0,800.0,70.0,180.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,213.4068049154635,2.429767953053527,441.0993241166413,137.9510257458895,45.98367524862983,0.9904984025121478,0.9933865339595984,0.9908223433237855,0.9908223433237855,0.9869623894414219
4.5,60.0,3.5,400.0,50.0,210.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,106.70340245773176,0.3037209941316909,233.4068049154635,68.97551287294475,19.707289392269928,0.9853719494124338,0.9985721702521284,0.9775003330115588,0.9775003330367987,0.9879149613492488
4.5,60.0,3.5,400.0,70.0,210.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,106.70340245773176,0.3037209941316909,227.69251920117782,68.97551287294475,19.707289392269928,0.9855058820852238,0.9985719758454243,0.9775386930646892,0.977538693068021,0.9883741663627605
4.5,60.0,3.5,500.0,50.0,210.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,133.3792530721647,0.5932050666634587,286.75850614432943,86.21939109118092,24.63411174033741,0.9884159729365927,0.9992941726538516,0.983073602022511,0.9830736020539965,0.9882225150160117
4.5,60.0,3.5,500.0,70.0,210.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,133.3792530721647,0.5932050666634587,281.04422043004365,86.21939109118092,24.63411174033741,0.9885100824882924,0.9992939966936805,0.983105472050358,0.9831054720683401,0.9885353891407911
4.5,60.0,3.5,600.0,50.0,210.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,160.05510368659765,1.025058355194457,340.1102073731953,103.46326930941711,29.56093408840489,0.9897682389859785,0.9990720465978695,0.9860254498330867,0.9860254498330867,0.987950009679871
4.5,60.0,3.5,600.0,70.0,210.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,160.05510368659765,1.025058355194457,334.3959216589096,103.46326930941711,29.56093408840489,0.9898350967241325,0.9990716526469989,0.9860563672730241,0.9860563672730241,0.988155999703483
4.5,60.0,3.5,800.0,50.0,210.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,213.4068049154635,2.429767953053527,446.8136098309271,137.9510257458895,39.414578784539856,0.9904113766601385,0.9984336111925005,0.9884928261559047,0.9884928261559047,0.9862262431362439
4.5,60.0,3.5,800.0,70.0,210.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,213.4068049154635,2.429767953053527,441.0993241166413,137.9510257458895,39.414578784539856,0.9904818532375232,0.9984339979324928,0.9885223858107495,0.9885223858107495,0.9864486433961015
4.5,70.0,2.5,400.0,50.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,78.39433649955801,0.12044646960202095,176.78867299911602,50.6758870086941,20.270354803477638,0.9801224541628302,0.9501644497774238,0.9894676681143924,0.9894676681342314,0.9913900306252731
4.5,70.0,2.5,400.0,70.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,78.39433649955801,0.12044646960202095,171.07438728483032,50.6758870086941,20.270354803477638,0.9802927206690824,0.9501427963169249,0.9894998035109559,0.9894998035142595,0.9920284793341894
4.5,70.0,2.5,500.0,50.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,97.99292062444749,0.23524701094144707,215.98584124889499,63.344858760867616,25.33794350434705,0.9766599915614025,0.9331526453156544,0.9911344759355676,0.9911344759487127,0.9912183690456753
