a_um,omega_p_MHz,ratio,delta_MHz,omega_c_MHz,omega_R_MHz,V_ct_MHz,V_DD_MHz,V_cc_MHz,R_DD,R_AA,T_c_ns,T_f_ns,sigma_ns,t_total_ns,M1,M2,F_bar,F_00,F_01,F_10,F_11,n_neighbors_total,n_neighbors_pass,robust_score,pass
5.5,50.0,3.0,500.0,30.0,150.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,16.666666666666668,182.4628182027212,1.5186690557882137,398.2589697387757,68.00125318698579,22.667084395661934,0.9917209291261324,0.9946739737967478,0.9927445349638659,0.9927445349755539,0.986720672768362,7,6,0.8571428571428571,1
5.0,50.0,3.0,400.0,70.0,150.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,7.142857142857143,145.970254562177,0.7775585565635659,306.22622341006826,72.4077343935025,24.13591146450083,0.9915650895087389,0.991068148500683,0.9935903841582696,0.9935903841669174,0.9880114412090859,7,6,0.8571428571428571,1
5.0,50.0,3.0,400.0,30.0,150.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,16.666666666666668,145.970254562177,0.7775585565635659,325.2738424576873,72.4077343935025,24.13591146450083,0.9912716582119664,0.9910749819531738,0.9934830361700316,0.9934830361857148,0.9870455785389454,7,6,0.8571428571428571,1
5.0,50.0,4.0,800.0,70.0,200.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,7.142857142857143,291.9405091243539,6.220468452508527,598.1667325344221,144.815468787005,36.20386719675125,0.9909665688465161,0.9996219727894297,0.9910903965774485,0.9910903965774485,0.9820635094417376,7,6,0.8571428571428571,1
5.0,60.0,4.0,800.0,70.0,240.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,7.142857142857143,202.73646466969032,2.0832222987492677,419.7586436250949,100.56629776875346,25.141574442188364,0.9925201995363289,0.9996933752890724,0.9913984783467555,0.9913984783467555,0.9875904661627319,6,5,0.8333333333333334,1
5.5,60.0,3.0,800.0,50.0,180.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,10.0,202.73646466969032,2.0832222987492677,425.47292933938064,75.55694798553978,25.185649328513257,0.9924543594516396,0.9966438633492738,0.9932708842961285,0.9932708842961285,0.9866318058650276,6,5,0.8333333333333334,1
5.5,60.0,3.0,600.0,70.0,180.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,7.142857142857143,152.05234850226776,0.8788594072848475,318.3904112902498,56.667710989154834,18.889236996384945,0.9924494849805559,0.994737379147681,0.9926864506946105,0.9926864506946105,0.9896876593853214,6,5,0.8333333333333334,1
5.0,60.0,4.0,800.0,30.0,240.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,16.666666666666668,202.73646466969032,2.0832222987492677,438.80626267271396,100.56629776875346,25.141574442188364,0.9922872269025838,0.99969313460401,0.9912945260761612,0.9912945260761612,0.9868667208540027,6,5,0.8333333333333334,1
5.5,60.0,3.0,600.0,30.0,180.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,16.666666666666668,152.05234850226776,0.8788594072848475,337.43803033786884,56.667710989154834,18.889236996384945,0.9922665891061414,0.9947415016851564,0.992582516623201,0.992582516623201,0.9891598214930073,6,5,0.8333333333333334,1
5.0,60.0,3.0,800.0,70.0,180.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,7.142857142857143,202.73646466969032,2.0832222987492677,419.7586436250949,100.56629776875346,33.52209925625115,0.992232809953465,0.9966435514128111,0.9932642800292499,0.9932642800292499,0.9857591283425489,6,5,0.8333333333333334,1
4.0,60.0,4.0,500.0,30.0,240.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,126.71029041855644,0.5085991940305828,286.7539141704462,122.76159395599785,30.690398488999463,0.9922303871044278,0.9994235111814535,0.9943336199392467,0.9943336199392467,0.9808307973577641,6,5,0.8333333333333334,1
5.0,60.0,3.0,800.0,30.0,180.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,16.666666666666668,202.73646466969032,2.0832222987492677,438.80626267271396,100.56629776875346,33.52209925625115,0.9920024646566307,0.9966424408300356,0.9931599412361244,0.9931599412361244,0.9850475353242383,6,5,0.8333333333333334,1
4.5,60.0,3.0,800.0,70.0,180.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,7.142857142857143,202.73646466969032,2.0832222987492677,419.7586436250949,137.9510257458895,45.98367524862983,0.9915664813452083,0.9966435514128111,0.992419254355347,0.992419254355347,0.9847838652573283,6,5,0.8333333333333334,1
4.0,60.0,3.0,500.0,70.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,126.71029041855644,0.5085991940305828,267.70629512282716,122.76159395599785,40.92053131866595,0.9913951544531803,0.9920146297109582,0.9936705956523408,0.9936705956764149,0.9862247967730072,6,5,0.8333333333333334,1
4.0,60.0,3.5,800.0,70.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,202.73646466969032,2.0832222987492677,419.7586436250949,196.41855032959657,56.119585808456165,0.9911718512340172,0.9984445997314382,0.9922784794127648,0.9922784794127648,0.981685846379101,6,5,0.8333333333333334,1
4.0,60.0,3.0,600.0,70.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,152.05234850226776,0.8788594072848475,318.3904112902498,147.31391274719743,49.10463758239914,0.9910580400669489,0.994737379147681,0.9928945986820618,0.9928945987081212,0.9837055837299316,6,5,0.8333333333333334,1
4.5,60.0,3.0,400.0,30.0,180.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,16.666666666666668,101.36823233484517,0.26040278734365846,236.06979800302366,68.97551287294475,22.991837624314915,0.9905794402417494,0.9853543370642148,0.9946435645062726,0.9946435645062726,0.9876762948902376,6,5,0.8333333333333334,1
4.5,60.0,4.0,400.0,70.0,240.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,7.142857142857143,101.36823233484517,0.26040278734365846,217.02217895540463,68.97551287294475,17.243878218236187,0.990523790000136,0.9986816553538824,0.9858882090642758,0.9858882090905812,0.9916370864918045,6,5,0.8333333333333334,1
5.5,60.0,3.0,800.0,70.0,180.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,7.142857142857143,202.73646466969032,2.0832222987492677,419.7586436250949,75.55694798553978,25.185649328513257,0.9925010646232946,0.9966435514128111,0.9933020080754789,0.9933020080754789,0.9867566909294092,5,4,0.8,1
4.5,50.0,3.5,500.0,50.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,10.0,182.4628182027212,1.5186690557882137,384.9256364054424,124.15592317130054,35.47312090608587,0.9923589405867762,0.997233004265649,0.9931117973453347,0.9931117973453347,0.9859791633907865,10,8,0.8,1
5.5,60.0,3.0,800.0,30.0,180.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,16.666666666666668,202.73646466969032,2.0832222987492677,438.80626267271396,75.55694798553978,25.185649328513257,0.992324153150246,0.9966424408300356,0.9931959302771274,0.9931959302771274,0.9862623112166937,5,4,0.8,1
4.0,60.0,4.0,800.0,70.0,240.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,202.73646466969032,2.0832222987492677,419.7586436250949,196.41855032959657,49.10463758239914,0.9920749539395437,0.9996933752890724,0.9930715442621889,0.9930715442621889,0.9824633519447246,5,4,0.8,1
4.0,60.0,3.0,400.0,70.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,101.36823233484517,0.26040278734365846,217.02217895540463,98.20927516479829,32.736425054932766,0.9905456127007557,0.9853359687052972,0.9943061205369028,0.9943061205657968,0.9882342409950258,5,4,0.8,1
4.5,50.0,3.5,500.0,30.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,16.666666666666668,182.4628182027212,1.5186690557882137,398.2589697387757,124.15592317130054,35.47312090608587,0.9921847317221575,0.9972342621366661,0.9930363880424125,0.9930363880877726,0.9854318886217786,9,7,0.7777777777777778,1
5.0,50.0,4.0,600.0,50.0,200.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,10.0,218.95538184326546,2.624260128402034,457.9107636865309,108.61160159025373,27.15290039756343,0.9921073774022631,0.9996859836842087,0.991391701568177,0.991391701568177,0.9859601227884898,9,7,0.7777777777777778,1
4.5,50.0,3.5,600.0,70.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,7.142857142857143,218.95538184326546,2.624260128402034,452.1964779722452,148.98710780556064,42.56774508730304,0.9916738930492299,0.9981063668228417,0.9922338616863124,0.9922338616886942,0.9841214819990713,9,7,0.7777777777777778,1
5.0,50.0,3.0,600.0,50.0,150.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,10.0,218.95538184326546,2.624260128402034,457.9107636865309,108.61160159025373,36.20386719675125,0.9911483308407922,0.9960957564712831,0.9922150304340751,0.9922150304340751,0.9840675060237357,9,7,0.7777777777777778,1
4.5,50.0,3.0,500.0,50.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,10.0,182.4628182027212,1.5186690557882137,384.9256364054424,124.15592317130054,41.38530772376684,0.9910823807273865,0.9946729046877762,0.9923491320835172,0.9923491320985904,0.9849583540396623,9,7,0.7777777777777778,1
4.5,50.0,4.0,500.0,30.0,200.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,16.666666666666668,182.4628182027212,1.5186690557882137,398.2589697387757,124.15592317130054,31.038980792825136,0.9929151857662764,0.9996410781206053,0.9928228779855477,0.9928228780547241,0.9863739089042283,8,6,0.75,1
5.0,50.0,4.0,600.0,30.0,200.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,16.666666666666668,218.95538184326546,2.624260128402034,471.2440970198642,108.61160159025373,27.15290039756343,0.9919474231771026,0.9996860641088843,0.9913176597071935,0.9913176597071935,0.9854683091851391,8,6,0.75,1
5.5,50.0,3.5,600.0,70.0,175.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,7.142857142857143,218.95538184326546,2.624260128402034,452.1964779722452,81.60150382438295,23.314715378395128,0.9917204709409475,0.9981063668228417,0.9912822430612221,0.9912822430612221,0.9862110308185039,8,6,0.75,1
4.0,60.0,3.5,600.0,50.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,152.05234850226776,0.8788594072848475,324.1046970045355,147.31391274719743,42.08968935634213,0.9916939070670688,0.9972586364336713,0.9938698622864723,0.9938698623229475,0.9817772672251843,8,6,0.75,1
5.5,50.0,3.0,600.0,50.0,150.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,10.0,218.95538184326546,2.624260128402034,457.9107636865309,81.60150382438295,27.20050127479432,0.9915716473162564,0.9960957564712831,0.9925517378437234,0.9925517378463955,0.9850873571036236,8,6,0.75,1
5.0,50.0,3.0,600.0,70.0,150.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,7.142857142857143,218.95538184326546,2.624260128402034,452.1964779722452,108.61160159025373,36.20386719675125,0.9912050520082953,0.9960997318092397,0.9922478062219653,0.9922478062219653,0.9842248637800108,8,6,0.75,1
4.5,50.0,3.0,500.0,70.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,7.142857142857143,182.4628182027212,1.5186690557882137,379.21135069115667,124.15592317130054,41.38530772376684,0.9911407365610632,0.9946694687161605,0.9923809382319655,0.9923809382337654,0.9851316010623613,8,6,0.75,1
4.5,50.0,3.0,400.0,50.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,10.0,145.970254562177,0.7775585565635659,311.940509124354,99.32473853704043,33.10824617901348,0.9910405135754567,0.9910327929016179,0.9932901290715576,0.9932901290715576,0.9865490032570942,8,6,0.75,1
5.0,50.0,3.0,600.0,30.0,150.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,16.666666666666668,218.95538184326546,2.624260128402034,471.2440970198642,108.61160159025373,36.20386719675125,0.9909900487368508,0.9960958863435008,0.9921409661234037,0.9921409661234037,0.983582376357095,8,6,0.75,1
5.0,40.0,3.5,400.0,50.0,140.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,10.0,228.07852275340156,2.966150499586358,476.1570455068032,113.13708498984764,32.32488142567075,0.9909410174010143,0.9971984654165994,0.9915047295435768,0.9915047295435768,0.9835561451003039,8,6,0.75,1
4.5,50.0,3.0,500.0,30.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,16.666666666666668,182.4628182027212,1.5186690557882137,398.2589697387757,124.15592317130054,41.38530772376684,0.9909114726371788,0.9946739737967478,0.9922797446334151,0.9922797446397105,0.9844124274788418,8,6,0.75,1
5.0,60.0,4.0,600.0,50.0,240.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,10.0,152.05234850226776,0.8788594072848475,324.1046970045355,75.42472332656509,18.85618083164127,0.9907077918057172,0.9996593070597517,0.9866290430602167,0.9866290430630493,0.9899137740398514,8,6,0.75,1
5.5,50.0,3.5,800.0,50.0,175.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,10.0,291.9405091243539,6.220468452508527,603.8810182487078,108.80200509917728,31.086287171193508,0.9907027041070182,0.9987258650092979,0.9910379152690034,0.9910379152690034,0.9820091208807682,8,6,0.75,1
4.5,60.0,4.0,500.0,30.0,240.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,16.666666666666668,126.71029041855644,0.5085991940305828,286.7539141704462,86.21939109118092,21.55484777279523,0.9925913325686251,0.9994235111814535,0.9908482988541363,0.9908482988541363,0.9892452213847742,7,5,0.7142857142857143,1
4.5,60.0,3.5,800.0,30.0,210.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,16.666666666666668,202.73646466969032,2.0832222987492677,438.80626267271396,137.9510257458895,39.414578784539856,0.9924091924514845,0.9984441273232221,0.9931499173219891,0.9931499173219891,0.9848928078387378,7,5,0.7142857142857143,1
4.0,50.0,4.0,400.0,50.0,200.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,145.970254562177,0.7775585565635659,311.940509124354,141.42135623730954,35.355339059327385,0.992304803599648,0.9993178998245976,0.993626886062096,0.9936268860677013,0.9826475424441972,7,5,0.7142857142857143,1
5.5,60.0,3.5,800.0,50.0,210.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,10.0,202.73646466969032,2.0832222987492677,425.47292933938064,75.55694798553978,21.587699424439936,0.9920847768638528,0.9984439339528244,0.9911666191312043,0.9911666191312043,0.9875619352401783,7,5,0.7142857142857143,1
5.5,50.0,3.0,600.0,70.0,150.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,7.142857142857143,218.95538184326546,2.624260128402034,452.1964779722452,81.60150382438295,27.20050127479432,0.9916196269643747,0.9960997318092397,0.9925844832020152,0.9925844832020152,0.9852098096442283,7,5,0.7142857142857143,1
4.5,60.0,3.5,400.0,30.0,210.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,16.666666666666668,101.36823233484517,0.26040278734365846,236.06979800302366,68.97551287294475,19.707289392269928,0.991581545619548,0.9924743749332785,0.9924898805034872,0.9924898805034872,0.988872046537939,7,5,0.7142857142857143,1
4.5,60.0,3.0,800.0,50.0,180.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,10.0,202.73646466969032,2.0832222987492677,425.47292933938064,137.9510257458895,45.98367524862983,0.9915025161692317,0.9966438633492738,0.992388431945986,0.992388431945986,0.9845893374356809,7,5,0.7142857142857143,1
4.0,50.0,3.5,400.0,70.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,145.970254562177,0.7775585565635659,306.22622341006826,141.42135623730954,40.40610178208844,0.99146427791639,0.9952232200912858,0.9932037388659044,0.9932037388680011,0.9842264138403689,7,5,0.7142857142857143,1
5.5,50.0,3.0,600.0,30.0,150.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,16.666666666666668,218.95538184326546,2.624260128402034,471.2440970198642,81.60150382438295,27.20050127479432,0.9914445981139963,0.9960958863435008,0.9924775116831106,0.9924775116831106,0.9847274827462634,7,5,0.7142857142857143,1
4.5,40.0,4.0,400.0,50.0,160.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,10.0,228.07852275340156,2.966150499586358,476.1570455068032,155.19490396412567,38.79872599103142,0.9914319449852584,0.9996137821878532,0.9914890389851805,0.9914890389851805,0.9831359197828194,7,5,0.7142857142857143,1
5.0,40.0,4.0,400.0,50.0,160.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,10.0,228.07852275340156,2.966150499586358,476.1570455068032,113.13708498984764,28.28427124746191,0.9914014957158906,0.9996137821878532,0.9907582629766122,0.9907582629766122,0.984475674722485,7,5,0.7142857142857143,1
4.0,50.0,4.0,600.0,70.0,200.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,218.95538184326546,2.624260128402034,452.1964779722452,212.1320343559643,53.03300858899107,0.991346093846788,0.9996860541360253,0.9920043968591443,0.9920043968591443,0.9816895275328376,7,5,0.7142857142857143,1
4.5,50.0,3.0,400.0,70.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,7.142857142857143,145.970254562177,0.7775585565635659,306.22622341006826,99.32473853704043,33.10824617901348,0.991127852475947,0.991068148500683,0.9933235338907609,0.9933235339018512,0.986796193610493,7,5,0.7142857142857143,1
5.5,60.0,3.0,500.0,50.0,180.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,10.0,126.71029041855644,0.5085991940305828,273.4205808371129,47.22309249096236,15.741030830320785,0.9909985871562653,0.9919851650364055,0.9905636552909373,0.9905636552984733,0.990881872999245,7,5,0.7142857142857143,1
5.0,40.0,3.5,400.0,70.0,140.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,7.142857142857143,228.07852275340156,2.966150499586358,470.44275979251745,113.13708498984764,32.32488142567075,0.9909938031020651,0.997195581889142,0.9915369228786095,0.9915369228890699,0.9837057847514392,7,5,0.7142857142857143,1
4.0,60.0,3.0,500.0,50.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,126.71029041855644,0.5085991940305828,273.4205808371129,122.76159395599785,40.92053131866595,0.9909672514692301,0.9919851650364055,0.9936385998139126,0.993638599819325,0.9846066412072776,7,5,0.7142857142857143,1
5.5,50.0,3.0,400.0,50.0,150.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,10.0,145.970254562177,0.7775585565635659,311.940509124354,54.40100254958864,18.133667516529545,0.9909458867331078,0.9910327929016179,0.9918758613760241,0.9918758613760241,0.9889990312787651,7,5,0.7142857142857143,1
4.5,50.0,3.0,400.0,30.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,16.666666666666668,145.970254562177,0.7775585565635659,325.2738424576873,99.32473853704043,33.10824617901348,0.9908132734965787,0.9910749819531738,0.9932132326551242,0.993213232680461,0.9857516466975556,7,5,0.7142857142857143,1
5.0,50.0,4.0,800.0,30.0,200.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,16.666666666666668,291.9405091243539,6.220468452508527,617.2143515820412,144.815468787005,36.20386719675125,0.9908108797736135,0.999622036345466,0.9909842447784816,0.9909842447784816,0.9816529931920247,7,5,0.7142857142857143,1
5.0,40.0,3.5,400.0,30.0,140.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,16.666666666666668,228.07852275340156,2.966150499586358,489.4903788401365,113.13708498984764,32.32488142567075,0.9907890975228648,0.99719761155949,0.9914307458055445,0.9914307458230731,0.9830972869033516,7,5,0.7142857142857143,1
5.0,60.0,4.0,600.0,70.0,240.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,7.142857142857143,152.05234850226776,0.8788594072848475,318.3904112902498,75.42472332656509,18.85618083164127,0.9907789239211033,0.9996586342033011,0.9866588279032674,0.9866588279032674,0.9901394056745771,7,5,0.7142857142857143,1
5.5,40.0,3.5,400.0,50.0,140.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,10.0,228.07852275340156,2.966150499586358,476.1570455068032,85.00156648373225,24.286161852494928,0.9907727567593845,0.9971984654165994,0.9906492134469526,0.9906492134469526,0.9845941347270336,7,5,0.7142857142857143,1
5.5,50.0,3.5,800.0,70.0,175.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,7.142857142857143,291.9405091243539,6.220468452508527,598.1667325344221,108.80200509917728,31.086287171193508,0.9907461512233784,0.9987258902366858,0.9910699907025733,0.9910699907025733,0.9821187332516811,7,5,0.7142857142857143,1
5.5,50.0,3.5,800.0,30.0,175.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,16.666666666666668,291.9405091243539,6.220468452508527,617.2143515820412,108.80200509917728,31.086287171193508,0.9905873628947,0.9987259246138291,0.9909638360544379,0.9909638360544379,0.9816958548560948,7,5,0.7142857142857143,1
5.0,40.0,4.0,500.0,70.0,160.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,7.142857142857143,285.0981534417519,5.793262694504601,584.482021169218,141.42135623730954,35.355339059327385,0.9905856390982863,0.999651967938936,0.990517923874183,0.990517923874183,0.9816547407058437,7,5,0.7142857142857143,1
5.0,60.0,4.0,600.0,30.0,240.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,16.666666666666668,152.05234850226776,0.8788594072848475,337.43803033786884,75.42472332656509,18.85618083164127,0.9904872937343964,0.9996592902180261,0.9865528698726409,0.9865528698726409,0.9891841449742775,7,5,0.7142857142857143,1
4.5,60.0,4.0,400.0,50.0,240.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,10.0,101.36823233484517,0.26040278734365846,222.73646466969032,68.97551287294475,17.243878218236187,0.9903808381193269,0.9986807963239392,0.9858542497401017,0.9858542497707947,0.9911340566424718,7,5,0.7142857142857143,1
5.0,60.0,3.0,400.0,50.0,180.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,10.0,101.36823233484517,0.26040278734365846,222.73646466969032,50.28314888437673,16.761049628125576,0.9903587037581264,0.9853417363912225,0.992524644409916,0.992524644409916,0.9910437898214515,7,5,0.7142857142857143,1
4.5,50.0,3.5,600.0,50.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,10.0,218.95538184326546,2.624260128402034,457.9107636865309,148.98710780556064,42.56774508730304,0.991597395948477,0.9981062093409001,0.9922013241008787,0.9922013241008787,0.9838807262512503,10,7,0.7,1
4.5,60.0,4.0,800.0,30.0,240.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,16.666666666666668,202.73646466969032,2.0832222987492677,438.80626267271396,137.9510257458895,34.487756436472374,0.9929891776510178,0.99969313460401,0.9932395262384843,0.9932395262384843,0.9857845235230925,6,4,0.6666666666666666,1
5.5,60.0,3.5,800.0,70.0,210.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,7.142857142857143,202.73646466969032,2.0832222987492677,419.7586436250949,75.55694798553978,21.587699424439936,0.9921319000231248,0.9984445997314382,0.9911979852767578,0.9911979852767578,0.9876870298075454,6,4,0.6666666666666666,1
4.0,60.0,3.5,400.0,30.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,101.36823233484517,0.26040278734365846,236.06979800302366,98.20927516479829,28.059792904228082,0.9921048686352645,0.9924743749332785,0.9946939456743669,0.9946939457043729,0.9865572082290399,6,4,0.6666666666666666,1
5.5,60.0,3.5,800.0,30.0,210.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,16.666666666666668,202.73646466969032,2.0832222987492677,438.80626267271396,75.55694798553978,21.587699424439936,0.991955638794622,0.9984441273232221,0.991093769347223,0.991093769347223,0.9871908891608202,6,4,0.6666666666666666,1
5.0,50.0,4.0,500.0,50.0,200.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,10.0,182.4628182027212,1.5186690557882137,384.9256364054424,90.5096679918781,22.627416997969526,0.9918383575920355,0.9996412838277512,0.9899379673986722,0.9899379674144086,0.9878362117273101,9,6,0.6666666666666666,1
5.0,50.0,3.5,400.0,50.0,175.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,10.0,145.970254562177,0.7775585565635659,311.940509124354,72.4077343935025,20.687924112429283,0.9917964698240301,0.9952144610156349,0.9915446332586839,0.9915446332586839,0.9888821517631179,9,6,0.6666666666666666,1
5.5,50.0,3.5,600.0,50.0,175.0,170.0031329674645,0.3276658269176167,-0.41093702107914976,518.8308300767889,413.6963190150749,10.0,218.95538184326546,2.624260128402034,457.9107636865309,81.60150382438295,23.314715378395128,0.9916731629580895,0.9981062093409001,0.9912492464248273,0.9912492464248273,0.9860879496418035,9,6,0.6666666666666666,1
5.0,60.0,3.5,500.0,50.0,210.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,10.0,126.71029041855644,0.5085991940305828,273.4205808371129,62.85393610547091,17.958267458705976,0.9915846436998181,0.9957112257014886,0.9899628778962176,0.9899628779108685,0.9907015932906976,9,6,0.6666666666666666,1
5.0,40.0,4.0,400.0,70.0,160.0,226.27416997969527,0.58048,-0.7279999999999999,389.805281800743,310.81616755452654,7.142857142857143,228.07852275340156,2.966150499586358,470.44275979251745,113.13708498984764,28.28427124746191,0.9914551544731356,0.999613633031402,0.9907904280649029,0.9907904280778983,0.9846261287183393,6,4,0.6666666666666666,1
4.5,50.0,3.5,600.0,30.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,16.666666666666668,218.95538184326546,2.624260128402034,471.2440970198642,148.98710780556064,42.56774508730304,0.9913590959691734,0.9981065852271898,0.9921272575249054,0.9921272575249054,0.9830752835996928,9,6,0.6666666666666666,1
4.5,60.0,3.0,800.0,30.0,180.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,16.666666666666668,202.73646466969032,2.0832222987492677,438.80626267271396,137.9510257458895,45.98367524862983,0.991308044722519,0.9966424408300356,0.9923156248386463,0.9923156248386463,0.9839584883827477,6,4,0.6666666666666666,1
